customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,NEW_Engaged,NEW_noProt,NEW_Young_Not_Engaged,NEW_TotalServices,NEW_FLAG_ANY_STREAMING,NEW_FLAG_AutoPayment,NEW_AVG_Charges,NEW_Increase,NEW_AVG_Service_Fee,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,NEW_TENURE_YEAR_1-2 Year,NEW_TENURE_YEAR_2-3 Year,NEW_TENURE_YEAR_3-4 Year,NEW_TENURE_YEAR_4-5 Year,NEW_TENURE_YEAR_5-6 Year
5370-IIVVL,1,0,0,0,0.18848851024232702,1,1,1.3207400052131024,0.6610092328130246,0,1,1,0,5,1,1,1.3222194967954481,0.35150487201186703,0.04828603097413992,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0
6789-HJBWG,0,0,0,0,-0.8295205827584317,1,1,-0.5105602889699654,-0.7359303015405715,0,0,1,1,2,0,0,-0.3905080457383727,0.3582134696496584,-0.08877749475150634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3927-NLNRY,1,0,1,0,0.8400143297628127,1,1,0.9800716201790471,1.141876554956408,1,1,1,0,4,1,1,1.0189308675095166,0.384488442343731,0.25508363119178107,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
9087-EYCPR,0,0,0,0,1.125056875803025,1,0,-1.3215172250510334,-0.34177748205077957,0,1,1,0,1,0,0,-1.1223204979607198,0.582516169496181,-0.6610778302375362,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
6791-YBNAK,1,0,1,1,-0.5851984004382496,0,0,-1.303237458049206,-0.7993724052372719,0,0,1,1,0,0,1,-1.123931698694165,0.43180735833043804,1.221742181046336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6358-LYNGM,1,0,0,0,-1.2774445836787656,1,1,0.33695618111475767,-0.9727352331066627,1,0,1,1,1,0,0,-0.7044636296368388,-2.5842152492016757,2.9386431875044265,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6077-BDPXA,0,0,0,0,-1.1960038562387048,1,1,0.179085466098976,-0.9201021109160067,0,0,1,1,1,0,0,-0.3414524857542373,-1.334944789681936,2.595984373190312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0013-MHZWF,0,0,0,1,-0.9516816739185228,1,1,0.15415851109648415,-0.7536658548688563,0,0,1,1,4,1,1,-0.06036412704514152,-0.48084604291826305,-0.4619750244465979,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
5494-HECPR,0,0,0,0,-1.2774445836787656,1,1,0.5147684601325326,-0.9703749044920775,1,0,1,1,2,1,0,-0.6169812143317975,-2.5842152492016757,1.3948750556471516,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8268-YDIXR,1,0,1,0,0.9621754209229036,1,1,0.9435120861753926,1.3121731615414312,0,1,1,0,4,0,0,1.0852323733867102,0.5994923819727079,0.22334260418163168,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
9824-BEMCV,1,0,1,1,-0.62591876415828,1,1,0.14086413509515497,-0.49857389132621277,1,0,1,1,1,0,0,0.15955013149114528,0.18401374371605614,2.5130248707774205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1373-ORVIZ,0,0,1,1,-0.8702409464784621,1,1,0.05278889408635025,-0.6789515276015671,1,0,1,1,3,1,0,0.08969138032855223,0.21507095222081882,-0.0713439761285075,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4291-SHSBH,1,0,0,0,-1.0331224013585834,1,1,0.15914390209698223,-0.7757691190914203,0,0,1,1,1,0,0,0.20204223923666254,0.25790549695344755,2.5527011545401073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6980-IMXXE,0,0,1,1,1.4915401492832983,1,0,-1.481049737066981,-0.3825427837307177,0,1,1,0,1,0,1,-1.2692332837970486,0.6613870967095462,-1.0073435794391679,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
9866-QEVEE,1,0,0,0,-0.5444780367182193,1,1,0.7058751151516368,-0.3296890700807546,1,0,1,1,2,1,1,0.5766223193488561,-0.04156325699565023,1.6714067303567883,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9897-KXHCM,0,0,1,1,-1.1960038562387048,1,1,0.5164302571326987,-0.8954620449114119,1,0,1,1,2,1,0,0.11517301843142284,-0.7730412267687629,1.3972796789054962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0040-HALCW,1,0,1,1,0.880734693482843,1,0,-1.4744025490663168,-0.5246257426703725,0,1,1,0,1,0,1,-1.2807326715595637,0.4855876485273368,-0.9929158398890999,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
0784-GTUUK,1,0,1,0,1.2064976032430856,1,1,-1.3630621500551865,-0.367476387060048,0,1,1,0,1,0,1,-1.1781742250180316,0.452656226312964,-0.7512512024254611,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
7979-CORPM,1,0,0,0,-0.3408762181180675,1,1,0.8570986421667539,0.0012422371716441262,1,0,1,1,3,1,1,1.056696381206933,0.721607670955888,0.8015342666506057,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2294-DMMUS,0,0,1,1,1.2064976032430856,1,1,0.18905624809997262,0.8915052486429348,0,0,1,1,3,1,1,0.30317390988914134,0.46552809987852584,0.07654035425968966,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0872-JCPIB,1,0,0,0,-0.62591876415828,1,0,0.03284733008435696,-0.515537374546923,0,0,1,1,3,1,1,0.08969138032855246,0.27029009569489804,-0.09298558545360927,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3055-MJDSB,1,0,0,0,-0.9516816739185228,0,1,-1.3348116010523623,-0.9219109608823243,0,0,1,1,0,0,0,-1.307519980375143,-0.8102594878431582,1.0846786553206902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9091-WTUUY,1,0,1,1,1.2879383306831464,1,0,0.14917312009598557,0.9564914925547844,0,1,1,0,5,1,0,0.30859657577912564,0.5902969734257016,-0.7993436675923544,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1618-CFHME,0,0,0,0,-1.2367242199587352,1,1,0.37019212111808014,-0.9425362623275311,1,0,1,1,1,0,0,-0.3665253275239065,-1.7416290188440091,3.0107818852547665,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3165-HDOEW,1,0,1,1,-1.2774445836787656,1,1,-0.62854787598176,-0.9855515968924009,1,0,1,1,1,0,0,-1.1794849688165496,-2.5842152492016757,0.8430140178570513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6581-NQCBA,0,0,1,0,-0.6666391278783103,0,1,-0.4922805219681379,-0.648333433049752,1,0,1,1,3,1,0,-0.37059725962716455,0.3692790684099512,-0.6628812976812946,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
7115-IRDHS,0,0,1,0,1.6137012404433893,1,0,-1.3331498040521963,-0.19839303350121346,0,1,1,0,1,0,1,-1.1093623977981317,0.778191742657548,-0.6863263744501553,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
8496-DMZUK,1,0,0,0,-0.0965540357978854,1,0,0.8521132511662559,0.23864276567786422,0,1,1,0,4,0,1,1.0464506263990634,0.7099497391606823,0.14399003665625765,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2040-VZIKE,0,0,1,0,0.6771328748826912,1,1,1.1994288242009752,1.1327881868329588,0,0,1,1,4,1,0,1.2413088052805623,0.41589936565705793,0.445529793252678,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
9068-VPWQQ,1,0,1,0,1.1657772395230555,1,0,0.35191235411625243,1.0807065432905703,0,1,1,0,5,1,1,0.5653896510707683,0.747783160054376,-0.6526616488333301,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0178-SZBHO,1,0,1,1,0.5956921474426305,1,0,0.7457582431556239,0.7666504826751588,0,0,1,1,3,1,0,0.8079806041240342,0.40632336135590846,0.6807019479187866,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0384-RVBPI,1,0,0,0,-0.5037576729981889,1,0,-0.012021188920128179,-0.3887414037372452,0,0,1,1,4,1,1,0.2488494193881914,0.8897698187233468,-0.6062524199472777,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1689-MRZQR,1,0,1,1,0.06632741908223598,1,0,0.4499583771260538,0.1255455244911526,1,0,1,1,2,1,0,0.46684298404150204,0.24944696286833323,1.3010947485717095,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1299-AURJA,0,0,1,1,1.5322605130033284,1,0,-1.33148800705203,-0.26198955121942863,0,1,1,0,1,0,1,-1.152665626280622,0.4161590205612791,-0.6827194395626383,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
4525-VZCZG,1,0,0,1,0.880734693482843,1,1,1.3656085242175875,1.5648386190316974,0,1,1,0,6,1,0,1.535383508596367,0.6730702681996544,-0.2828649434607542,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
1543-LLLFT,1,1,1,0,1.1657772395230555,1,1,1.114677177192503,1.670678401207208,0,1,0,0,5,1,0,1.2707611305200694,0.6376638523696594,-0.1008006110432295,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5835-BEQEU,1,0,0,0,-1.1960038562387048,1,1,0.40508985812156867,-0.905013655099406,1,0,1,1,1,0,0,-0.061835793844665636,-1.0100764284170116,3.0865275178926233,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2788-CJQAQ,1,0,0,0,-0.7888002190384014,1,0,-1.505976692069473,-0.8865722091013388,0,1,1,0,1,0,0,-1.2980359054448767,0.6174398778901626,-1.0614476027519228,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
5565-FILXA,0,1,0,0,-0.6666391278783103,1,1,1.04321990618536,-0.33112291456625026,1,0,1,0,3,1,0,1.0125771571804167,0.24842489808789228,1.003522620351558,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0319-QZTCO,0,0,1,1,-1.1960038562387048,1,1,-0.2014660469390663,-0.9313963936325262,0,0,1,1,3,1,1,-0.5507562083532148,-1.1660486892436934,-0.3472744950235574,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2120-SMPEX,1,0,0,0,-0.30015585439803716,1,1,-1.4827115340671475,-0.7691513753122096,0,0,1,1,1,0,0,-1.2545777106384184,0.8221489585252308,-1.010950514326685,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0096-FCPUF,1,0,0,0,-0.0965540357978854,1,1,-0.00869759491979612,-0.1726279510541529,0,0,1,1,3,1,0,0.06301851850205314,0.30639237542692327,-0.13807227154757173,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0668-OGMHD,0,0,1,0,-0.46303730927815856,0,0,-1.2051914350394048,-0.7281213638811029,0,0,1,1,1,0,0,-0.9936684537251278,0.6919719763530722,-0.40859238811134646,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5552-ZNFSJ,1,0,0,0,-1.2774445836787656,1,0,-0.6468276429835875,-0.9857942474976384,1,0,1,1,1,0,0,-1.1884784881469745,-2.5842152492016757,0.8033377340943642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2223-KAGMX,0,0,0,0,-0.7073594915983407,1,0,-1.5076384890696393,-0.8781456153558105,1,0,1,1,1,0,1,-1.3378935479319867,0.2255008341344572,-1.0650545376394398,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6507-ZJSUR,1,1,1,0,-0.38159658183809786,1,1,0.8537750481664219,-0.07168529927525837,0,0,1,0,3,1,0,0.9558626776595425,0.5071628638211086,0.7979273317630889,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
9408-HRXRK,0,0,1,1,0.5142514200025698,1,1,1.3423433662152622,1.0814124359603523,0,0,1,1,5,1,0,1.4342165956425232,0.5250703445935959,0.06391608215338038,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
5593-SUAOO,0,0,1,1,-0.3408762181180675,1,0,0.611152686142168,-0.10883290102256137,0,1,1,0,3,0,1,0.7303133887791522,0.5246183247072527,0.5346210849743483,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7321-PKUYW,0,0,0,0,-0.8702409464784621,1,0,0.8438042661654253,-0.5699131692661046,1,0,1,1,3,1,0,0.763251471999611,0.10338389609832899,0.7871065271005381,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2833-SLKDQ,1,0,0,0,-1.2774445836787656,1,0,-0.6551366279844181,-0.985904543227292,1,0,1,1,1,0,0,-1.1925664514789858,-2.5842152492016757,0.7853030596567792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6766-HFKLA,0,0,1,0,0.9621754209229036,1,0,1.2775332832087833,1.5285292648297613,0,1,1,0,5,1,1,1.3665990004770023,0.5149672948394343,0.017025928615659016,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
7595-EUIVN,0,0,0,0,-1.2774445836787656,1,0,0.36686852711774764,-0.97233816847991,1,0,1,1,2,0,0,-0.6897469616415983,-2.5842152492016757,1.1808635856544765,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7617-EYGLW,1,0,0,0,-1.2774445836787656,1,0,-1.505976692069473,-0.9971988259438118,0,0,1,1,1,0,0,-1.6111738966769409,-2.5842152492016757,-1.0614476027519228,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2026-TGDHM,0,0,0,0,-1.0331224013585834,1,1,0.4831943171293762,-0.7749749898379149,1,0,1,1,2,1,0,0.20940057323428266,-0.4728955773820377,1.3491872137386032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9220-ZNKJI,0,1,1,0,0.9214550572028734,1,0,0.7989357471609396,1.114236445105238,0,1,1,0,4,1,1,0.8770525845659825,0.4485332744315996,0.09782127009603955,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4030-VPZBD,0,0,0,0,-1.2367242199587352,0,1,-1.125425179031431,-0.9797279823666953,1,0,1,1,1,0,0,-1.2854994845600423,-1.693211853854557,-0.23545951351053074,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2226-ICFDO,0,0,1,1,1.6137012404433893,1,1,0.7025515211513048,1.690178686209949,0,1,1,0,6,1,1,0.8083740005953685,0.5017050618866269,-0.6940555206376915,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
0723-VSOBE,0,1,0,0,0.5142514200025698,0,0,-1.0157465770204666,-0.30138718585166335,0,1,1,0,1,1,0,-0.7941144428832082,0.764332169391904,0.002598189065591339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
5529-GIBVH,0,0,0,0,0.5956921474426305,1,0,-1.4827115340671475,-0.5442142642568363,0,1,1,0,1,0,0,-1.2164129042490515,1.1988062738900778,-1.010950514326685,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
4187-CINZD,0,1,0,0,0.5549717837226001,1,0,1.0133075601823696,0.9461016348214234,1,1,1,0,4,1,1,1.1492450877494846,0.5912540532710524,0.28393911029191693,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0
9992-UJOEL,1,0,0,0,-1.2367242199587352,1,1,-0.4806479429669752,-0.964860118009402,0,0,1,1,2,0,0,-0.9181278464566285,-1.8386043710834417,-0.045494276101302286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4741-WWJQZ,0,0,1,0,-1.2367242199587352,1,1,0.5114448661322006,-0.9199476968944916,0,0,1,1,3,0,0,0.19161793274003397,-0.5738937895384516,0.4264130383488384,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6625-UTXEW,0,0,1,0,-0.8295205827584317,1,1,-0.44907379996381874,-0.7357317692271953,0,0,1,1,2,0,0,-0.3893759943541232,0.13900919298560593,0.00019356580724629903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6818-WOBHJ,0,1,1,0,1.4508197855632678,1,1,0.8255244991635975,1.6976126183885958,1,0,1,0,3,1,1,0.975061293858648,0.6099490737899502,0.7672683852191942,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6244-BESBM,1,0,1,1,1.4915401492832983,1,1,1.0116457631822036,1.9376602444065,0,1,1,0,4,1,1,1.1877728374845424,0.6751110457591363,0.2824963363369099,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
1004-NOZNR,1,1,0,1,0.9621754209229036,1,0,0.9983513871808745,1.3167394047490868,0,1,1,0,4,1,1,1.0911706780163686,0.4999387355359275,0.2709541446968558,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1251-STYSZ,0,1,0,0,-1.1552834925186746,1,1,0.5147684601325326,-0.8717925813277682,0,0,1,0,2,0,0,0.057205698383502625,-0.9135337234146488,1.3948750556471516,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2612-PHGOX,1,0,1,0,1.2879383306831464,1,1,0.37683930911874425,1.1201924145065276,0,1,0,0,5,1,1,0.49528442739054573,0.49969729842424315,-0.6346269743957451,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2408-TZMJL,1,0,1,0,1.0843365120829946,1,1,1.5085230662318745,1.8389896846584681,1,1,1,0,6,1,0,1.5853681511559596,0.5092126123901437,-0.19423740051033636,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
8480-PPONV,1,0,1,1,1.2064976032430856,1,0,1.6879971422498155,2.152670739793057,0,1,0,0,7,1,1,1.7870916217478647,0.5598525818252423,-0.3806386427330898,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
8780-IHCRN,1,0,1,1,1.247217966963116,1,0,-1.3331498040521963,-0.3111373283530338,0,1,1,0,1,0,1,-1.1246551606259483,0.6548166695124974,-0.6863263744501553,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
4598-ZADCK,0,0,0,0,0.8400143297628127,0,1,-0.3709693409560109,0.2644740255627167,0,1,0,0,5,1,0,-0.18550425494047368,0.6334424465743291,-1.1756672075232943,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1257-SXUXQ,1,0,1,1,-1.1145631287986442,1,0,-1.505976692069473,-0.967816043564116,0,0,1,1,1,0,0,-1.4601917842813241,-1.0405103402296316,-1.0614476027519228,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
9681-KYGYB,1,1,1,0,0.6771328748826912,1,1,0.7789941831589463,0.8292984571183538,0,0,1,0,4,0,0,0.7913712091060724,0.29809912267243643,0.08050798263595833,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7182-OVLBJ,0,0,1,1,1.2064976032430856,1,1,1.2093996062019723,1.9229467940707217,0,1,1,0,4,1,1,1.5167928907030048,0.938969753244936,0.45418643698271915,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
5095-ETBRJ,0,0,1,0,0.9214550572028734,1,0,-0.26461433294537917,0.36720346816199834,0,1,1,0,4,0,0,-0.11179654570946049,0.5270266570172738,-0.8255540611083113,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
7005-CYUIL,0,1,1,0,1.5729808767233588,1,1,1.1512367111961581,2.1567296226443067,0,1,0,0,6,1,0,1.3267317955025657,0.6780013525252778,-0.41580625788638026,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
4821-WQOYN,0,0,1,1,1.6137012404433893,1,1,-1.4843733310673135,-0.42066098789897166,0,1,1,0,1,0,1,-1.3350627733233134,0.04240992178657598,-1.0145574492142018,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
4730-AWNAU,1,0,1,1,0.14776814652229667,0,0,-0.1349941669324214,-0.019934542921830258,0,1,1,0,5,1,1,0.04586546712951273,0.6347292980320864,-1.004938956180823,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
3452-FLHYD,1,0,1,0,-0.30015585439803716,1,1,-1.4561227820644893,-0.7873281115591083,0,1,1,0,1,0,1,-1.3064005073396074,0.07597797801802143,-0.953239556126413,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2388-LAESQ,0,1,1,0,1.6137012404433893,1,1,1.6647319842474897,2.6639576241748797,0,1,0,0,7,1,1,1.7971907311614288,0.6163216734987892,-0.3932629148393993,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
9531-NSBMR,0,0,0,0,0.14776814652229667,1,1,-1.5126238800701375,-0.7058636856370241,0,1,1,0,1,0,1,-1.3283531253990364,0.3712922861156804,-1.0758753423019907,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
6260-ONULR,1,0,0,0,-1.2774445836787656,1,1,-0.0651986929254444,-0.9780735464218926,0,0,1,1,3,1,0,-0.902321054906185,-2.5842152492016757,-0.19939016463536077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4389-UEFCZ,0,0,1,0,1.6137012404433893,1,1,1.3539759452164248,2.3225041043135355,0,1,1,0,5,1,0,1.4504642412096334,0.5345936081643299,0.07233226355758622,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
8711-LOBKY,1,0,1,1,1.0843365120829946,1,0,-1.4926823160681442,-0.4815442306677105,0,1,1,0,1,0,0,-1.2815477866724312,0.6525795928405957,-1.0325921236517868,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
9134-CEQMF,1,1,1,0,-1.0331224013585834,1,1,0.8222009051632655,-0.7072313526847276,1,0,1,0,3,1,0,0.837107342864615,0.31062374041733976,0.7636614503316773,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8985-OOPOS,0,0,0,0,-1.2774445836787656,1,0,0.31036742911209936,-0.973088179441554,0,1,1,0,5,1,1,-0.7175451122992751,-2.5842152492016757,-0.6827194395626383,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
8800-ZKRFW,0,0,1,1,-0.0965540357978854,1,1,1.42044782522307,0.424755779895201,0,0,0,1,6,1,0,1.4914847764916979,0.4919546180116659,-0.24885670023559367,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2616-FLVQC,1,0,0,0,1.2879383306831464,1,0,-1.502653098069141,-0.4586468371916413,0,1,1,0,1,0,0,-1.3052558776066445,0.5109873681150652,-1.0542337329768887,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
9968-FFVVH,1,0,0,0,1.247217966963116,1,0,0.1342169470944904,0.8080775587330182,0,1,0,0,5,0,1,0.1716635617256538,0.23652748847599664,-0.8101644722549054,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3108-PCCGG,1,1,1,0,1.6137012404433893,1,0,0.6543594081464871,1.597133208674246,0,1,1,0,6,1,1,0.7138916480779791,0.38803397314267696,-0.7239415525628323,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
7993-PYKOF,1,0,1,0,-0.9924020376385531,1,0,0.3402797751150897,-0.7265331053740922,1,0,1,1,2,0,0,0.3707615703117282,0.262444716677225,1.142389613520962,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8390-FESFV,0,0,0,0,1.2064976032430856,1,0,0.6560212051466532,1.2853712992356277,0,1,0,0,6,1,1,0.7666061974641345,0.5084112129571307,-0.7229109997378276,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
3022-BEXHZ,1,0,1,1,1.4100994218432374,1,1,1.5434208032353631,2.31668048978783,0,1,0,0,6,1,1,1.692621880882058,0.6411057188593053,-0.17259579118523435,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
